Time from [CET/CEST],Time to [CET/CEST],Load [MW]
2021-06-17 08:00:00,2021-06-17 08:15:00,7756.000
2021-06-17 08:15:00,2021-06-17 08:30:00,7812.000
2021-06-17 08:30:00,2021-06-17 08:45:00,7832.000
2021-06-17 08:45:00,2021-06-17 09:00:00,7856.000
2021-06-17 09:00:00,2021-06-17 09:15:00,7828.000
2021-06-17 09:15:00,2021-06-17 09:30:00,7840.000
2021-06-17 09:30:00,2021-06-17 09:45:00,7868.000
2021-06-17 09:45:00,2021-06-17 10:00:00,7888.000
2021-06-17 10:00:00,2021-06-17 10:15:00,7892.000
2021-06-17 10:15:00,2021-06-17 10:30:00,7912.000
2021-06-17 10:30:00,2021-06-17 10:45:00,7928.000
2021-06-17 10:45:00,2021-06-17 11:00:00,7960.000
2021-06-17 11:00:00,2021-06-17 11:15:00,7980.000
2021-06-17 11:15:00,2021-06-17 11:30:00,8012.000
2021-06-17 11:30:00,2021-06-17 11:45:00,8020.000
2021-06-17 11:45:00,2021-06-17 12:00:00,7996.000
2021-06-17 12:00:00,2021-06-17 12:15:00,7908.000
2021-06-17 12:15:00,2021-06-17 12:30:00,7844.000
2021-06-17 12:30:00,2021-06-17 12:45:00,7812.000
2021-06-17 12:45:00,2021-06-17 13:00:00,7788.000
2021-06-17 13:00:00,2021-06-17 13:15:00,7856.000
2021-06-17 13:15:00,2021-06-17 13:30:00,7836.000
2021-06-17 13:30:00,2021-06-17 13:45:00,7804.000
2021-06-17 13:45:00,2021-06-17 14:00:00,7748.000
2021-06-17 14:00:00,2021-06-17 14:15:00,7712.000
2021-06-17 14:15:00,2021-06-17 14:30:00,7676.000
2021-06-17 14:30:00,2021-06-17 14:45:00,7640.000
2021-06-17 14:45:00,2021-06-17 15:00:00,7624.000
2021-06-17 15:00:00,2021-06-17 15:15:00,7616.000
2021-06-17 15:15:00,2021-06-17 15:30:00,7604.000
2021-06-17 15:30:00,2021-06-17 15:45:00,7588.000
2021-06-17 15:45:00,2021-06-17 16:00:00,7576.000
2021-06-17 16:00:00,2021-06-17 16:15:00,7536.000
2021-06-17 16:15:00,2021-06-17 16:30:00,7556.000
2021-06-17 16:30:00,2021-06-17 16:45:00,7568.000
2021-06-17 16:45:00,2021-06-17 17:00:00,7584.000
2021-06-17 17:00:00,2021-06-17 17:15:00,7568.000
2021-06-17 17:15:00,2021-06-17 17:30:00,7596.000
2021-06-17 17:30:00,2021-06-17 17:45:00,7632.000
2021-06-17 17:45:00,2021-06-17 18:00:00,7656.000
2021-06-17 18:00:00,2021-06-17 18:15:00,7628.000
2021-06-17 18:15:00,2021-06-17 18:30:00,7636.000
2021-06-17 18:30:00,2021-06-17 18:45:00,7624.000
2021-06-17 18:45:00,2021-06-17 19:00:00,7612.000
2021-06-17 19:00:00,2021-06-17 19:15:00,7552.000
2021-06-17 19:15:00,2021-06-17 19:30:00,7488.000
2021-06-17 19:30:00,2021-06-17 19:45:00,7448.000
2021-06-17 19:45:00,2021-06-17 20:00:00,7380.000
2021-06-17 20:00:00,2021-06-17 20:15:00,7316.000
2021-06-17 20:15:00,2021-06-17 20:30:00,7232.000
2021-06-17 20:30:00,2021-06-17 20:45:00,7180.000
2021-06-17 20:45:00,2021-06-17 21:00:00,7096.000
2021-06-17 21:00:00,2021-06-17 21:15:00,7024.000
2021-06-17 21:15:00,2021-06-17 21:30:00,6956.000
2021-06-17 21:30:00,2021-06-17 21:45:00,6848.000
2021-06-17 21:45:00,2021-06-17 22:00:00,6712.000
2021-06-17 22:00:00,2021-06-17 22:15:00,6772.000
2021-06-17 22:15:00,2021-06-17 22:30:00,6668.000
2021-06-17 22:30:00,2021-06-17 22:45:00,6512.000
2021-06-17 22:45:00,2021-06-17 23:00:00,6372.000
2021-06-17 23:00:00,2021-06-17 23:15:00,6296.000
2021-06-17 23:15:00,2021-06-17 23:30:00,6120.000
2021-06-17 23:30:00,2021-06-17 23:45:00,5992.000
2021-06-17 23:45:00,2021-06-18 00:00:00,5876.000
2021-06-18 00:00:00,2021-06-18 00:15:00,5908.000
2021-06-18 00:15:00,2021-06-18 00:30:00,5804.000
2021-06-18 00:30:00,2021-06-18 00:45:00,5716.000
2021-06-18 00:45:00,2021-06-18 01:00:00,5628.000
2021-06-18 01:00:00,2021-06-18 01:15:00,5604.000
2021-06-18 01:15:00,2021-06-18 01:30:00,5528.000
2021-06-18 01:30:00,2021-06-18 01:45:00,5468.000
2021-06-18 01:45:00,2021-06-18 02:00:00,5404.000
2021-06-18 02:00:00,2021-06-18 02:15:00,5488.000
2021-06-18 02:15:00,2021-06-18 02:30:00,5432.000
2021-06-18 02:30:00,2021-06-18 02:45:00,5376.000
2021-06-18 02:45:00,2021-06-18 03:00:00,5324.000
2021-06-18 03:00:00,2021-06-18 03:15:00,5312.000
2021-06-18 03:15:00,2021-06-18 03:30:00,5288.000
2021-06-18 03:30:00,2021-06-18 03:45:00,5272.000
2021-06-18 03:45:00,2021-06-18 04:00:00,5268.000
2021-06-18 04:00:00,2021-06-18 04:15:00,5296.000
2021-06-18 04:15:00,2021-06-18 04:30:00,5316.000
2021-06-18 04:30:00,2021-06-18 04:45:00,5388.000
2021-06-18 04:45:00,2021-06-18 05:00:00,5464.000
2021-06-18 05:00:00,2021-06-18 05:15:00,5596.000
2021-06-18 05:15:00,2021-06-18 05:30:00,5720.000
2021-06-18 05:30:00,2021-06-18 05:45:00,5912.000
2021-06-18 05:45:00,2021-06-18 06:00:00,6116.000
2021-06-18 06:00:00,2021-06-18 06:15:00,6428.000
2021-06-18 06:15:00,2021-06-18 06:30:00,6684.000
2021-06-18 06:30:00,2021-06-18 06:45:00,6880.000
2021-06-18 06:45:00,2021-06-18 07:00:00,7060.000
2021-06-18 07:00:00,2021-06-18 07:15:00,7288.000
2021-06-18 07:15:00,2021-06-18 07:30:00,7424.000
2021-06-18 07:30:00,2021-06-18 07:45:00,7540.000
2021-06-18 07:45:00,2021-06-18 08:00:00,7640.000
2021-06-18 08:00:00,2021-06-18 08:15:00,7740.000
2021-06-18 08:15:00,2021-06-18 08:30:00,7788.000
2021-06-18 08:30:00,2021-06-18 08:45:00,7816.000
2021-06-18 08:45:00,2021-06-18 09:00:00,7840.000
2021-06-18 09:00:00,2021-06-18 09:15:00,7812.000
2021-06-18 09:15:00,2021-06-18 09:30:00,7820.000
2021-06-18 09:30:00,2021-06-18 09:45:00,7836.000
2021-06-18 09:45:00,2021-06-18 10:00:00,7836.000
2021-06-18 10:00:00,2021-06-18 10:15:00,7836.000
2021-06-18 10:15:00,2021-06-18 10:30:00,7864.000
2021-06-18 10:30:00,2021-06-18 10:45:00,7884.000
2021-06-18 10:45:00,2021-06-18 11:00:00,7912.000
2021-06-18 11:00:00,2021-06-18 11:15:00,7912.000
2021-06-18 11:15:00,2021-06-18 11:30:00,7948.000
2021-06-18 11:30:00,2021-06-18 11:45:00,7960.000
2021-06-18 11:45:00,2021-06-18 12:00:00,7936.000
2021-06-18 12:00:00,2021-06-18 12:15:00,7864.000
2021-06-18 12:15:00,2021-06-18 12:30:00,7772.000
2021-06-18 12:30:00,2021-06-18 12:45:00,7696.000
2021-06-18 12:45:00,2021-06-18 13:00:00,7636.000
2021-06-18 13:00:00,2021-06-18 13:15:00,7648.000
2021-06-18 13:15:00,2021-06-18 13:30:00,7592.000
2021-06-18 13:30:00,2021-06-18 13:45:00,7536.000
2021-06-18 13:45:00,2021-06-18 14:00:00,7464.000
2021-06-18 14:00:00,2021-06-18 14:15:00,7432.000
2021-06-18 14:15:00,2021-06-18 14:30:00,7404.000
2021-06-18 14:30:00,2021-06-18 14:45:00,7368.000
2021-06-18 14:45:00,2021-06-18 15:00:00,7320.000
2021-06-18 15:00:00,2021-06-18 15:15:00,7292.000
2021-06-18 15:15:00,2021-06-18 15:30:00,7256.000
2021-06-18 15:30:00,2021-06-18 15:45:00,7232.000
2021-06-18 15:45:00,2021-06-18 16:00:00,7224.000
2021-06-18 16:00:00,2021-06-18 16:15:00,7220.000
2021-06-18 16:15:00,2021-06-18 16:30:00,7220.000
2021-06-18 16:30:00,2021-06-18 16:45:00,7232.000
2021-06-18 16:45:00,2021-06-18 17:00:00,7244.000
2021-06-18 17:00:00,2021-06-18 17:15:00,7244.000
2021-06-18 17:15:00,2021-06-18 17:30:00,7276.000
2021-06-18 17:30:00,2021-06-18 17:45:00,7316.000
2021-06-18 17:45:00,2021-06-18 18:00:00,7352.000
2021-06-18 18:00:00,2021-06-18 18:15:00,7328.000
2021-06-18 18:15:00,2021-06-18 18:30:00,7324.000
2021-06-18 18:30:00,2021-06-18 18:45:00,7336.000
2021-06-18 18:45:00,2021-06-18 19:00:00,7324.000
2021-06-18 19:00:00,2021-06-18 19:15:00,7288.000
2021-06-18 19:15:00,2021-06-18 19:30:00,7236.000
2021-06-18 19:30:00,2021-06-18 19:45:00,7200.000
2021-06-18 19:45:00,2021-06-18 20:00:00,7148.000
2021-06-18 20:00:00,2021-06-18 20:15:00,7068.000
2021-06-18 20:15:00,2021-06-18 20:30:00,6992.000
2021-06-18 20:30:00,2021-06-18 20:45:00,6932.000
2021-06-18 20:45:00,2021-06-18 21:00:00,6860.000
2021-06-18 21:00:00,2021-06-18 21:15:00,6796.000
2021-06-18 21:15:00,2021-06-18 21:30:00,6676.000
2021-06-18 21:30:00,2021-06-18 21:45:00,6564.000
2021-06-18 21:45:00,2021-06-18 22:00:00,6468.000
2021-06-18 22:00:00,2021-06-18 22:15:00,6536.000
2021-06-18 22:15:00,2021-06-18 22:30:00,6456.000
2021-06-18 22:30:00,2021-06-18 22:45:00,6300.000
2021-06-18 22:45:00,2021-06-18 23:00:00,6168.000
2021-06-18 23:00:00,2021-06-18 23:15:00,6092.000
2021-06-18 23:15:00,2021-06-18 23:30:00,5924.000
2021-06-18 23:30:00,2021-06-18 23:45:00,5800.000
2021-06-18 23:45:00,2021-06-19 00:00:00,5700.000
2021-06-19 00:00:00,2021-06-19 00:15:00,5640.000
2021-06-19 00:15:00,2021-06-19 00:30:00,5508.000
2021-06-19 00:30:00,2021-06-19 00:45:00,5400.000
2021-06-19 00:45:00,2021-06-19 01:00:00,5316.000
2021-06-19 01:00:00,2021-06-19 01:15:00,5284.000
2021-06-19 01:15:00,2021-06-19 01:30:00,5200.000
2021-06-19 01:30:00,2021-06-19 01:45:00,5128.000
2021-06-19 01:45:00,2021-06-19 02:00:00,5060.000
2021-06-19 02:00:00,2021-06-19 02:15:00,5116.000
2021-06-19 02:15:00,2021-06-19 02:30:00,5052.000
2021-06-19 02:30:00,2021-06-19 02:45:00,4984.000
2021-06-19 02:45:00,2021-06-19 03:00:00,4924.000
2021-06-19 03:00:00,2021-06-19 03:15:00,4904.000
2021-06-19 03:15:00,2021-06-19 03:30:00,4864.000
2021-06-19 03:30:00,2021-06-19 03:45:00,4836.000
2021-06-19 03:45:00,2021-06-19 04:00:00,4820.000
2021-06-19 04:00:00,2021-06-19 04:15:00,4836.000
2021-06-19 04:15:00,2021-06-19 04:30:00,4844.000
2021-06-19 04:30:00,2021-06-19 04:45:00,4856.000
2021-06-19 04:45:00,2021-06-19 05:00:00,4872.000
2021-06-19 05:00:00,2021-06-19 05:15:00,4924.000
2021-06-19 05:15:00,2021-06-19 05:30:00,4968.000
2021-06-19 05:30:00,2021-06-19 05:45:00,5036.000
2021-06-19 05:45:00,2021-06-19 06:00:00,5124.000
2021-06-19 06:00:00,2021-06-19 06:15:00,5248.000
2021-06-19 06:15:00,2021-06-19 06:30:00,5340.000
2021-06-19 06:30:00,2021-06-19 06:45:00,5424.000
2021-06-19 06:45:00,2021-06-19 07:00:00,5528.000
2021-06-19 07:00:00,2021-06-19 07:15:00,5672.000
2021-06-19 07:15:00,2021-06-19 07:30:00,5772.000
2021-06-19 07:30:00,2021-06-19 07:45:00,5872.000
2021-06-19 07:45:00,2021-06-19 08:00:00,5984.000
2021-06-19 08:00:00,2021-06-19 08:15:00,6112.000
2021-06-19 08:15:00,2021-06-19 08:30:00,6200.000
2021-06-19 08:30:00,2021-06-19 08:45:00,6280.000
2021-06-19 08:45:00,2021-06-19 09:00:00,6356.000
2021-06-19 09:00:00,2021-06-19 09:15:00,6436.000
2021-06-19 09:15:00,2021-06-19 09:30:00,6480.000
2021-06-19 09:30:00,2021-06-19 09:45:00,6524.000
2021-06-19 09:45:00,2021-06-19 10:00:00,6560.000
2021-06-19 10:00:00,2021-06-19 10:15:00,6600.000
2021-06-19 10:15:00,2021-06-19 10:30:00,6620.000
2021-06-19 10:30:00,2021-06-19 10:45:00,6640.000
2021-06-19 10:45:00,2021-06-19 11:00:00,6660.000
2021-06-19 11:00:00,2021-06-19 11:15:00,6680.000
2021-06-19 11:15:00,2021-06-19 11:30:00,6720.000
2021-06-19 11:30:00,2021-06-19 11:45:00,6732.000
2021-06-19 11:45:00,2021-06-19 12:00:00,6708.000
2021-06-19 12:00:00,2021-06-19 12:15:00,6648.000
2021-06-19 12:15:00,2021-06-19 12:30:00,6540.000
2021-06-19 12:30:00,2021-06-19 12:45:00,6456.000
2021-06-19 12:45:00,2021-06-19 13:00:00,6396.000
2021-06-19 13:00:00,2021-06-19 13:15:00,6352.000
2021-06-19 13:15:00,2021-06-19 13:30:00,6300.000
2021-06-19 13:30:00,2021-06-19 13:45:00,6248.000
2021-06-19 13:45:00,2021-06-19 14:00:00,6204.000
2021-06-19 14:00:00,2021-06-19 14:15:00,6184.000
2021-06-19 14:15:00,2021-06-19 14:30:00,6148.000
2021-06-19 14:30:00,2021-06-19 14:45:00,6152.000
2021-06-19 14:45:00,2021-06-19 15:00:00,6120.000
2021-06-19 15:00:00,2021-06-19 15:15:00,6132.000
2021-06-19 15:15:00,2021-06-19 15:30:00,6104.000
2021-06-19 15:30:00,2021-06-19 15:45:00,6112.000
2021-06-19 15:45:00,2021-06-19 16:00:00,6096.000
2021-06-19 16:00:00,2021-06-19 16:15:00,6084.000
2021-06-19 16:15:00,2021-06-19 16:30:00,6080.000
2021-06-19 16:30:00,2021-06-19 16:45:00,6104.000
2021-06-19 16:45:00,2021-06-19 17:00:00,6152.000
2021-06-19 17:00:00,2021-06-19 17:15:00,6200.000
2021-06-19 17:15:00,2021-06-19 17:30:00,6236.000
2021-06-19 17:30:00,2021-06-19 17:45:00,6288.000
2021-06-19 17:45:00,2021-06-19 18:00:00,6328.000
2021-06-19 18:00:00,2021-06-19 18:15:00,6352.000
2021-06-19 18:15:00,2021-06-19 18:30:00,6324.000
2021-06-19 18:30:00,2021-06-19 18:45:00,6312.000
2021-06-19 18:45:00,2021-06-19 19:00:00,6308.000
2021-06-19 19:00:00,2021-06-19 19:15:00,6284.000
2021-06-19 19:15:00,2021-06-19 19:30:00,6268.000
2021-06-19 19:30:00,2021-06-19 19:45:00,6256.000
2021-06-19 19:45:00,2021-06-19 20:00:00,6228.000
2021-06-19 20:00:00,2021-06-19 20:15:00,6204.000
2021-06-19 20:15:00,2021-06-19 20:30:00,6160.000
2021-06-19 20:30:00,2021-06-19 20:45:00,6136.000
2021-06-19 20:45:00,2021-06-19 21:00:00,6096.000
2021-06-19 21:00:00,2021-06-19 21:15:00,6048.000
2021-06-19 21:15:00,2021-06-19 21:30:00,5980.000
2021-06-19 21:30:00,2021-06-19 21:45:00,5908.000
2021-06-19 21:45:00,2021-06-19 22:00:00,5840.000
2021-06-19 22:00:00,2021-06-19 22:15:00,5968.000
2021-06-19 22:15:00,2021-06-19 22:30:00,5908.000
2021-06-19 22:30:00,2021-06-19 22:45:00,5764.000
2021-06-19 22:45:00,2021-06-19 23:00:00,5652.000
2021-06-19 23:00:00,2021-06-19 23:15:00,5584.000
2021-06-19 23:15:00,2021-06-19 23:30:00,5448.000
2021-06-19 23:30:00,2021-06-19 23:45:00,5332.000
2021-06-19 23:45:00,2021-06-20 00:00:00,5228.000
2021-06-20 00:00:00,2021-06-20 00:15:00,5152.000
2021-06-20 00:15:00,2021-06-20 00:30:00,5060.000
2021-06-20 00:30:00,2021-06-20 00:45:00,4980.000
2021-06-20 00:45:00,2021-06-20 01:00:00,4884.000
2021-06-20 01:00:00,2021-06-20 01:15:00,4856.000
2021-06-20 01:15:00,2021-06-20 01:30:00,4772.000
2021-06-20 01:30:00,2021-06-20 01:45:00,4700.000
2021-06-20 01:45:00,2021-06-20 02:00:00,4648.000
2021-06-20 02:00:00,2021-06-20 02:15:00,4720.000
2021-06-20 02:15:00,2021-06-20 02:30:00,4664.000
2021-06-20 02:30:00,2021-06-20 02:45:00,4600.000
2021-06-20 02:45:00,2021-06-20 03:00:00,4544.000
2021-06-20 03:00:00,2021-06-20 03:15:00,4512.000
2021-06-20 03:15:00,2021-06-20 03:30:00,4484.000
2021-06-20 03:30:00,2021-06-20 03:45:00,4448.000
2021-06-20 03:45:00,2021-06-20 04:00:00,4436.000
2021-06-20 04:00:00,2021-06-20 04:15:00,4432.000
2021-06-20 04:15:00,2021-06-20 04:30:00,4428.000
2021-06-20 04:30:00,2021-06-20 04:45:00,4416.000
2021-06-20 04:45:00,2021-06-20 05:00:00,4408.000
2021-06-20 05:00:00,2021-06-20 05:15:00,4444.000
2021-06-20 05:15:00,2021-06-20 05:30:00,4440.000
2021-06-20 05:30:00,2021-06-20 05:45:00,4488.000
2021-06-20 05:45:00,2021-06-20 06:00:00,4512.000
2021-06-20 06:00:00,2021-06-20 06:15:00,4580.000
2021-06-20 06:15:00,2021-06-20 06:30:00,4608.000
2021-06-20 06:30:00,2021-06-20 06:45:00,4664.000
2021-06-20 06:45:00,2021-06-20 07:00:00,4724.000
2021-06-20 07:00:00,2021-06-20 07:15:00,4828.000
2021-06-20 07:15:00,2021-06-20 07:30:00,4908.000
2021-06-20 07:30:00,2021-06-20 07:45:00,4992.000
2021-06-20 07:45:00,2021-06-20 08:00:00,5096.000
2021-06-20 08:00:00,2021-06-20 08:15:00,5180.000
2021-06-20 08:15:00,2021-06-20 08:30:00,5268.000
2021-06-20 08:30:00,2021-06-20 08:45:00,5340.000
2021-06-20 08:45:00,2021-06-20 09:00:00,5404.000
2021-06-20 09:00:00,2021-06-20 09:15:00,5472.000
2021-06-20 09:15:00,2021-06-20 09:30:00,5548.000
2021-06-20 09:30:00,2021-06-20 09:45:00,5592.000
2021-06-20 09:45:00,2021-06-20 10:00:00,5632.000
2021-06-20 10:00:00,2021-06-20 10:15:00,5684.000
2021-06-20 10:15:00,2021-06-20 10:30:00,5736.000
2021-06-20 10:30:00,2021-06-20 10:45:00,5804.000
2021-06-20 10:45:00,2021-06-20 11:00:00,5860.000
2021-06-20 11:00:00,2021-06-20 11:15:00,5888.000
2021-06-20 11:15:00,2021-06-20 11:30:00,5944.000
2021-06-20 11:30:00,2021-06-20 11:45:00,5952.000
2021-06-20 11:45:00,2021-06-20 12:00:00,5892.000
2021-06-20 12:00:00,2021-06-20 12:15:00,5836.000
2021-06-20 12:15:00,2021-06-20 12:30:00,5732.000
2021-06-20 12:30:00,2021-06-20 12:45:00,5672.000
2021-06-20 12:45:00,2021-06-20 13:00:00,5608.000
2021-06-20 13:00:00,2021-06-20 13:15:00,5548.000
2021-06-20 13:15:00,2021-06-20 13:30:00,5464.000
2021-06-20 13:30:00,2021-06-20 13:45:00,5444.000
2021-06-20 13:45:00,2021-06-20 14:00:00,5424.000
2021-06-20 14:00:00,2021-06-20 14:15:00,5364.000
2021-06-20 14:15:00,2021-06-20 14:30:00,5300.000
2021-06-20 14:30:00,2021-06-20 14:45:00,5288.000
2021-06-20 14:45:00,2021-06-20 15:00:00,5268.000
2021-06-20 15:00:00,2021-06-20 15:15:00,5252.000
2021-06-20 15:15:00,2021-06-20 15:30:00,5232.000
2021-06-20 15:30:00,2021-06-20 15:45:00,5240.000
2021-06-20 15:45:00,2021-06-20 16:00:00,5248.000
2021-06-20 16:00:00,2021-06-20 16:15:00,5268.000
2021-06-20 16:15:00,2021-06-20 16:30:00,5300.000
2021-06-20 16:30:00,2021-06-20 16:45:00,5320.000
2021-06-20 16:45:00,2021-06-20 17:00:00,5380.000
2021-06-20 17:00:00,2021-06-20 17:15:00,5460.000
2021-06-20 17:15:00,2021-06-20 17:30:00,5524.000
2021-06-20 17:30:00,2021-06-20 17:45:00,5576.000
2021-06-20 17:45:00,2021-06-20 18:00:00,5664.000
2021-06-20 18:00:00,2021-06-20 18:15:00,5744.000
2021-06-20 18:15:00,2021-06-20 18:30:00,5804.000
2021-06-20 18:30:00,2021-06-20 18:45:00,5820.000
2021-06-20 18:45:00,2021-06-20 19:00:00,5844.000
2021-06-20 19:00:00,2021-06-20 19:15:00,5876.000
2021-06-20 19:15:00,2021-06-20 19:30:00,5916.000
2021-06-20 19:30:00,2021-06-20 19:45:00,5928.000
2021-06-20 19:45:00,2021-06-20 20:00:00,5912.000
2021-06-20 20:00:00,2021-06-20 20:15:00,5920.000
2021-06-20 20:15:00,2021-06-20 20:30:00,5896.000
2021-06-20 20:30:00,2021-06-20 20:45:00,5880.000
2021-06-20 20:45:00,2021-06-20 21:00:00,5860.000
2021-06-20 21:00:00,2021-06-20 21:15:00,5856.000
2021-06-20 21:15:00,2021-06-20 21:30:00,5836.000
2021-06-20 21:30:00,2021-06-20 21:45:00,5788.000
2021-06-20 21:45:00,2021-06-20 22:00:00,5756.000
2021-06-20 22:00:00,2021-06-20 22:15:00,5888.000
2021-06-20 22:15:00,2021-06-20 22:30:00,5828.000
2021-06-20 22:30:00,2021-06-20 22:45:00,5708.000
2021-06-20 22:45:00,2021-06-20 23:00:00,5592.000
2021-06-20 23:00:00,2021-06-20 23:15:00,5536.000
2021-06-20 23:15:00,2021-06-20 23:30:00,5408.000
2021-06-20 23:30:00,2021-06-20 23:45:00,5296.000
2021-06-20 23:45:00,2021-06-21 00:00:00,5224.000
2021-06-21 00:00:00,2021-06-21 00:15:00,5716.000
2021-06-21 00:15:00,2021-06-21 00:30:00,5616.000
2021-06-21 00:30:00,2021-06-21 00:45:00,5520.000
2021-06-21 00:45:00,2021-06-21 01:00:00,5436.000
2021-06-21 01:00:00,2021-06-21 01:15:00,5424.000
2021-06-21 01:15:00,2021-06-21 01:30:00,5348.000
2021-06-21 01:30:00,2021-06-21 01:45:00,5296.000
2021-06-21 01:45:00,2021-06-21 02:00:00,5236.000
2021-06-21 02:00:00,2021-06-21 02:15:00,5316.000
2021-06-21 02:15:00,2021-06-21 02:30:00,5260.000
2021-06-21 02:30:00,2021-06-21 02:45:00,5208.000
2021-06-21 02:45:00,2021-06-21 03:00:00,5160.000
2021-06-21 03:00:00,2021-06-21 03:15:00,5144.000
2021-06-21 03:15:00,2021-06-21 03:30:00,5116.000
2021-06-21 03:30:00,2021-06-21 03:45:00,5104.000
2021-06-21 03:45:00,2021-06-21 04:00:00,5112.000
2021-06-21 04:00:00,2021-06-21 04:15:00,5152.000
2021-06-21 04:15:00,2021-06-21 04:30:00,5184.000
2021-06-21 04:30:00,2021-06-21 04:45:00,5244.000
2021-06-21 04:45:00,2021-06-21 05:00:00,5324.000
2021-06-21 05:00:00,2021-06-21 05:15:00,5468.000
2021-06-21 05:15:00,2021-06-21 05:30:00,5604.000
2021-06-21 05:30:00,2021-06-21 05:45:00,5796.000
2021-06-21 05:45:00,2021-06-21 06:00:00,6044.000
2021-06-21 06:00:00,2021-06-21 06:15:00,6388.000
2021-06-21 06:15:00,2021-06-21 06:30:00,6668.000
2021-06-21 06:30:00,2021-06-21 06:45:00,6876.000
2021-06-21 06:45:00,2021-06-21 07:00:00,7064.000
2021-06-21 07:00:00,2021-06-21 07:15:00,7292.000
2021-06-21 07:15:00,2021-06-21 07:30:00,7432.000
2021-06-21 07:30:00,2021-06-21 07:45:00,7540.000
2021-06-21 07:45:00,2021-06-21 08:00:00,7640.000
2021-06-21 08:00:00,2021-06-21 08:15:00,7740.000
2021-06-21 08:15:00,2021-06-21 08:30:00,7784.000
2021-06-21 08:30:00,2021-06-21 08:45:00,7808.000
2021-06-21 08:45:00,2021-06-21 09:00:00,7828.000
2021-06-21 09:00:00,2021-06-21 09:15:00,7796.000
2021-06-21 09:15:00,2021-06-21 09:30:00,7808.000
2021-06-21 09:30:00,2021-06-21 09:45:00,7828.000
2021-06-21 09:45:00,2021-06-21 10:00:00,7836.000
2021-06-21 10:00:00,2021-06-21 10:15:00,7844.000
2021-06-21 10:15:00,2021-06-21 10:30:00,7860.000
2021-06-21 10:30:00,2021-06-21 10:45:00,7896.000
2021-06-21 10:45:00,2021-06-21 11:00:00,7936.000
2021-06-21 11:00:00,2021-06-21 11:15:00,7964.000
2021-06-21 11:15:00,2021-06-21 11:30:00,8000.000
2021-06-21 11:30:00,2021-06-21 11:45:00,8008.000
2021-06-21 11:45:00,2021-06-21 12:00:00,7984.000
2021-06-21 12:00:00,2021-06-21 12:15:00,7904.000
2021-06-21 12:15:00,2021-06-21 12:30:00,7824.000
2021-06-21 12:30:00,2021-06-21 12:45:00,7792.000
2021-06-21 12:45:00,2021-06-21 13:00:00,7772.000
2021-06-21 13:00:00,2021-06-21 13:15:00,7796.000
2021-06-21 13:15:00,2021-06-21 13:30:00,7772.000
2021-06-21 13:30:00,2021-06-21 13:45:00,7736.000
2021-06-21 13:45:00,2021-06-21 14:00:00,7684.000
2021-06-21 14:00:00,2021-06-21 14:15:00,7644.000
2021-06-21 14:15:00,2021-06-21 14:30:00,7624.000
2021-06-21 14:30:00,2021-06-21 14:45:00,7592.000
2021-06-21 14:45:00,2021-06-21 15:00:00,7572.000
2021-06-21 15:00:00,2021-06-21 15:15:00,7568.000
2021-06-21 15:15:00,2021-06-21 15:30:00,7552.000
2021-06-21 15:30:00,2021-06-21 15:45:00,7536.000
2021-06-21 15:45:00,2021-06-21 16:00:00,7536.000
2021-06-21 16:00:00,2021-06-21 16:15:00,7516.000
2021-06-21 16:15:00,2021-06-21 16:30:00,7524.000
2021-06-21 16:30:00,2021-06-21 16:45:00,7520.000
2021-06-21 16:45:00,2021-06-21 17:00:00,7532.000
2021-06-21 17:00:00,2021-06-21 17:15:00,7524.000
2021-06-21 17:15:00,2021-06-21 17:30:00,7552.000
2021-06-21 17:30:00,2021-06-21 17:45:00,7592.000
2021-06-21 17:45:00,2021-06-21 18:00:00,7616.000
2021-06-21 18:00:00,2021-06-21 18:15:00,7592.000
2021-06-21 18:15:00,2021-06-21 18:30:00,7596.000
2021-06-21 18:30:00,2021-06-21 18:45:00,7600.000
2021-06-21 18:45:00,2021-06-21 19:00:00,7592.000
2021-06-21 19:00:00,2021-06-21 19:15:00,7540.000
2021-06-21 19:15:00,2021-06-21 19:30:00,7492.000
2021-06-21 19:30:00,2021-06-21 19:45:00,7440.000
2021-06-21 19:45:00,2021-06-21 20:00:00,7368.000
2021-06-21 20:00:00,2021-06-21 20:15:00,7308.000
2021-06-21 20:15:00,2021-06-21 20:30:00,7232.000
2021-06-21 20:30:00,2021-06-21 20:45:00,7172.000
2021-06-21 20:45:00,2021-06-21 21:00:00,7100.000
2021-06-21 21:00:00,2021-06-21 21:15:00,7024.000
2021-06-21 21:15:00,2021-06-21 21:30:00,6944.000
2021-06-21 21:30:00,2021-06-21 21:45:00,6832.000
2021-06-21 21:45:00,2021-06-21 22:00:00,6700.000
2021-06-21 22:00:00,2021-06-21 22:15:00,6756.000
2021-06-21 22:15:00,2021-06-21 22:30:00,6652.000
2021-06-21 22:30:00,2021-06-21 22:45:00,6484.000
2021-06-21 22:45:00,2021-06-21 23:00:00,6340.000
2021-06-21 23:00:00,2021-06-21 23:15:00,6244.000
2021-06-21 23:15:00,2021-06-21 23:30:00,6076.000
2021-06-21 23:30:00,2021-06-21 23:45:00,5944.000
2021-06-21 23:45:00,2021-06-22 00:00:00,5832.000
2021-06-22 00:00:00,2021-06-22 00:15:00,5580.000
2021-06-22 00:15:00,2021-06-22 00:30:00,5484.000
