Start date;End date;grid load [MWh] Calculated resolutions;Grid load incl. hydro pumped storage [MWh] Calculated resolutions;Hydro pumped storage [MWh] Calculated resolutions;Residual load [MWh] Calculated resolutions
Dec 21, 2021 11:00 PM;Dec 22, 2021 12:00 AM;7,884.25;8,082.00;197.75;7,880.25
Dec 22, 2021 12:00 AM;Dec 22, 2021 1:00 AM;7,579.25;8,575.25;996.00;7,572.25
Dec 22, 2021 1:00 AM;Dec 22, 2021 2:00 AM;7,290.25;8,356.25;1,066.00;7,259.25
Dec 22, 2021 2:00 AM;Dec 22, 2021 3:00 AM;7,242.25;8,336.25;1,094.00;7,177.25
Dec 22, 2021 3:00 AM;Dec 22, 2021 4:00 AM;7,156.00;8,630.25;1,474.25;7,044.00
Dec 22, 2021 4:00 AM;Dec 22, 2021 5:00 AM;7,311.25;8,895.75;1,584.50;7,166.25
Dec 22, 2021 5:00 AM;Dec 22, 2021 6:00 AM;7,897.00;9,018.75;1,121.75;7,696.00
Dec 22, 2021 6:00 AM;Dec 22, 2021 7:00 AM;8,908.00;8,908.00;0.00;8,737.00
Dec 22, 2021 7:00 AM;Dec 22, 2021 8:00 AM;9,872.50;9,872.50;0.00;9,704.50
Dec 22, 2021 8:00 AM;Dec 22, 2021 9:00 AM;10,152.75;10,152.75;0.00;9,951.75
Dec 22, 2021 9:00 AM;Dec 22, 2021 10:00 AM;10,083.00;10,083.00;0.00;9,916.00
Dec 22, 2021 10:00 AM;Dec 22, 2021 11:00 AM;9,930.25;9,930.25;0.00;9,785.25
Dec 22, 2021 11:00 AM;Dec 22, 2021 12:00 PM;9,726.25;9,726.25;0.00;9,554.25
Dec 22, 2021 12:00 PM;Dec 22, 2021 1:00 PM;9,505.25;9,505.25;0.00;9,320.25
Dec 22, 2021 1:00 PM;Dec 22, 2021 2:00 PM;9,378.50;9,378.50;0.00;9,213.50
Dec 22, 2021 2:00 PM;Dec 22, 2021 3:00 PM;9,307.25;9,307.25;0.00;9,197.25
Dec 22, 2021 3:00 PM;Dec 22, 2021 4:00 PM;9,436.75;9,436.75;0.00;9,390.75
Dec 22, 2021 4:00 PM;Dec 22, 2021 5:00 PM;9,765.50;9,765.50;0.00;9,753.50
Dec 22, 2021 5:00 PM;Dec 22, 2021 6:00 PM;9,965.50;9,965.50;0.00;9,948.50
Dec 22, 2021 6:00 PM;Dec 22, 2021 7:00 PM;9,754.50;9,754.50;0.00;9,715.50
Dec 22, 2021 7:00 PM;Dec 22, 2021 8:00 PM;9,353.75;9,353.75;0.00;9,211.75
Dec 22, 2021 8:00 PM;Dec 22, 2021 9:00 PM;8,782.50;8,782.50;0.00;8,484.50
Dec 22, 2021 9:00 PM;Dec 22, 2021 10:00 PM;8,208.00;8,244.00;36.00;7,784.00
Dec 22, 2021 10:00 PM;Dec 22, 2021 11:00 PM;8,171.00;8,429.50;258.50;7,548.00
Dec 22, 2021 11:00 PM;Dec 23, 2021 12:00 AM;7,671.75;8,540.75;869.00;6,880.75
Dec 23, 2021 12:00 AM;Dec 23, 2021 1:00 AM;7,322.00;7,582.50;260.50;6,399.00
Dec 23, 2021 1:00 AM;Dec 23, 2021 2:00 AM;7,022.50;7,716.00;693.50;5,980.50
Dec 23, 2021 2:00 AM;Dec 23, 2021 3:00 AM;6,909.00;7,642.75;733.75;5,776.00
Dec 23, 2021 3:00 AM;Dec 23, 2021 4:00 AM;6,831.75;7,821.00;989.25;5,657.75
Dec 23, 2021 4:00 AM;Dec 23, 2021 5:00 AM;6,996.50;7,987.75;991.25;5,771.50
Dec 23, 2021 5:00 AM;Dec 23, 2021 6:00 AM;7,496.00;7,855.75;359.75;6,366.00
Dec 23, 2021 6:00 AM;Dec 23, 2021 7:00 AM;8,374.00;8,374.00;0.00;7,273.00
Dec 23, 2021 7:00 AM;Dec 23, 2021 8:00 AM;9,185.50;9,185.50;0.00;8,099.50
Dec 23, 2021 8:00 AM;Dec 23, 2021 9:00 AM;9,514.75;9,514.75;0.00;8,477.75
Dec 23, 2021 9:00 AM;Dec 23, 2021 10:00 AM;9,537.50;9,537.50;0.00;8,579.50
Dec 23, 2021 10:00 AM;Dec 23, 2021 11:00 AM;9,497.25;9,497.25;0.00;8,558.25
Dec 23, 2021 11:00 AM;Dec 23, 2021 12:00 PM;9,306.00;9,318.25;12.25;8,349.00
Dec 23, 2021 12:00 PM;Dec 23, 2021 1:00 PM;9,170.50;9,193.50;23.00;8,158.50
Dec 23, 2021 1:00 PM;Dec 23, 2021 2:00 PM;8,976.00;8,976.00;0.00;8,089.00
Dec 23, 2021 2:00 PM;Dec 23, 2021 3:00 PM;8,841.75;8,872.25;30.50;8,024.75
Dec 23, 2021 3:00 PM;Dec 23, 2021 4:00 PM;8,822.00;8,822.00;0.00;7,980.00
Dec 23, 2021 4:00 PM;Dec 23, 2021 5:00 PM;9,080.25;9,080.25;0.00;8,345.25
Dec 23, 2021 5:00 PM;Dec 23, 2021 6:00 PM;9,191.25;9,191.25;0.00;8,604.25
Dec 23, 2021 6:00 PM;Dec 23, 2021 7:00 PM;8,988.75;8,988.75;0.00;8,328.75
Dec 23, 2021 7:00 PM;Dec 23, 2021 8:00 PM;8,572.25;8,602.25;30.00;7,821.25
Dec 23, 2021 8:00 PM;Dec 23, 2021 9:00 PM;8,152.25;9,101.75;949.50;7,517.25
Dec 23, 2021 9:00 PM;Dec 23, 2021 10:00 PM;7,615.25;8,894.25;1,279.00;6,977.25
Dec 23, 2021 10:00 PM;Dec 23, 2021 11:00 PM;7,527.25;9,007.50;1,480.25;6,770.25
Dec 23, 2021 11:00 PM;Dec 24, 2021 12:00 AM;7,005.75;9,002.00;1,996.25;6,395.75
Dec 24, 2021 12:00 AM;Dec 24, 2021 1:00 AM;6,542.75;8,527.25;1,984.50;5,979.75
Dec 24, 2021 1:00 AM;Dec 24, 2021 2:00 AM;6,202.00;8,113.50;1,911.50;5,737.00
Dec 24, 2021 2:00 AM;Dec 24, 2021 3:00 AM;6,039.25;7,986.00;1,946.75;5,645.25
Dec 24, 2021 3:00 AM;Dec 24, 2021 4:00 AM;5,891.25;7,787.50;1,896.25;5,437.25
Dec 24, 2021 4:00 AM;Dec 24, 2021 5:00 AM;5,966.00;7,828.25;1,862.25;5,415.00
Dec 24, 2021 5:00 AM;Dec 24, 2021 6:00 AM;6,339.75;7,895.75;1,556.00;5,719.75
Dec 24, 2021 6:00 AM;Dec 24, 2021 7:00 AM;6,672.00;7,899.50;1,227.50;5,871.00
Dec 24, 2021 7:00 AM;Dec 24, 2021 8:00 AM;7,234.75;8,203.00;968.25;6,281.75
Dec 24, 2021 8:00 AM;Dec 24, 2021 9:00 AM;7,714.25;8,332.00;617.75;6,482.25
Dec 24, 2021 9:00 AM;Dec 24, 2021 10:00 AM;8,084.25;9,093.00;1,008.75;6,376.25
Dec 24, 2021 10:00 AM;Dec 24, 2021 11:00 AM;8,175.00;9,047.25;872.25;6,250.00
Dec 24, 2021 11:00 AM;Dec 24, 2021 12:00 PM;8,123.00;9,205.25;1,082.25;5,965.00
Dec 24, 2021 12:00 PM;Dec 24, 2021 1:00 PM;8,018.25;9,043.25;1,025.00;5,880.25
Dec 24, 2021 1:00 PM;Dec 24, 2021 2:00 PM;7,731.00;8,600.50;869.50;5,818.00
Dec 24, 2021 2:00 PM;Dec 24, 2021 3:00 PM;7,523.25;8,235.50;712.25;5,684.25
Dec 24, 2021 3:00 PM;Dec 24, 2021 4:00 PM;7,503.25;8,007.25;504.00;5,781.25
Dec 24, 2021 4:00 PM;Dec 24, 2021 5:00 PM;7,626.75;8,027.75;401.00;6,024.75
Dec 24, 2021 5:00 PM;Dec 24, 2021 6:00 PM;7,623.50;7,623.50;0.00;6,282.50
Dec 24, 2021 6:00 PM;Dec 24, 2021 7:00 PM;7,318.75;7,645.00;326.25;6,150.75
Dec 24, 2021 7:00 PM;Dec 24, 2021 8:00 PM;6,920.25;7,458.25;538.00;5,844.25
Dec 24, 2021 8:00 PM;Dec 24, 2021 9:00 PM;6,630.50;7,266.25;635.75;5,405.50
Dec 24, 2021 9:00 PM;Dec 24, 2021 10:00 PM;6,404.50;7,122.00;717.50;5,117.50
Dec 24, 2021 10:00 PM;Dec 24, 2021 11:00 PM;6,550.00;6,663.75;113.75;5,301.00
Dec 24, 2021 11:00 PM;Dec 25, 2021 12:00 AM;6,229.25;7,062.00;832.75;5,157.25
Dec 25, 2021 12:00 AM;Dec 25, 2021 1:00 AM;5,944.25;7,623.50;1,679.25;5,174.25
Dec 25, 2021 1:00 AM;Dec 25, 2021 2:00 AM;5,614.75;7,333.25;1,718.50;4,882.75
Dec 25, 2021 2:00 AM;Dec 25, 2021 3:00 AM;5,500.00;7,412.50;1,912.50;4,798.00
Dec 25, 2021 3:00 AM;Dec 25, 2021 4:00 AM;5,340.25;7,315.00;1,974.75;4,836.25
Dec 25, 2021 4:00 AM;Dec 25, 2021 5:00 AM;5,377.50;7,378.25;2,000.75;4,941.50
Dec 25, 2021 5:00 AM;Dec 25, 2021 6:00 AM;5,575.75;7,546.00;1,970.25;5,266.75
Dec 25, 2021 6:00 AM;Dec 25, 2021 7:00 AM;5,722.75;7,561.00;1,838.25;5,470.75
Dec 25, 2021 7:00 AM;Dec 25, 2021 8:00 AM;6,150.00;7,708.50;1,558.50;5,914.00
Dec 25, 2021 8:00 AM;Dec 25, 2021 9:00 AM;6,666.25;8,185.75;1,519.50;6,310.25
Dec 25, 2021 9:00 AM;Dec 25, 2021 10:00 AM;7,111.75;8,109.25;997.50;6,704.75
Dec 25, 2021 10:00 AM;Dec 25, 2021 11:00 AM;7,374.00;8,086.75;712.75;6,932.00
Dec 25, 2021 11:00 AM;Dec 25, 2021 12:00 PM;7,529.75;8,370.75;841.00;7,022.75
Dec 25, 2021 12:00 PM;Dec 25, 2021 1:00 PM;7,354.50;8,087.00;732.50;6,723.50
Dec 25, 2021 1:00 PM;Dec 25, 2021 2:00 PM;7,106.25;7,957.50;851.25;6,342.25
Dec 25, 2021 2:00 PM;Dec 25, 2021 3:00 PM;6,992.50;7,891.00;898.50;6,139.50
Dec 25, 2021 3:00 PM;Dec 25, 2021 4:00 PM;7,050.00;7,870.50;820.50;6,036.00
Dec 25, 2021 4:00 PM;Dec 25, 2021 5:00 PM;7,198.00;7,512.75;314.75;6,271.00
Dec 25, 2021 5:00 PM;Dec 25, 2021 6:00 PM;7,367.00;7,520.25;153.25;6,397.00
Dec 25, 2021 6:00 PM;Dec 25, 2021 7:00 PM;7,326.50;7,326.50;0.00;6,381.50
Dec 25, 2021 7:00 PM;Dec 25, 2021 8:00 PM;7,185.00;7,185.00;0.00;6,169.00
Dec 25, 2021 8:00 PM;Dec 25, 2021 9:00 PM;6,927.00;7,264.75;337.75;5,901.00
Dec 25, 2021 9:00 PM;Dec 25, 2021 10:00 PM;6,603.25;6,991.75;388.50;5,795.25
Dec 25, 2021 10:00 PM;Dec 25, 2021 11:00 PM;6,666.50;7,371.25;704.75;5,860.50
Dec 25, 2021 11:00 PM;Dec 26, 2021 12:00 AM;6,288.00;7,394.25;1,106.25;5,495.00
Dec 26, 2021 12:00 AM;Dec 26, 2021 1:00 AM;6,008.75;7,596.25;1,587.50;5,350.75
Dec 26, 2021 1:00 AM;Dec 26, 2021 2:00 AM;5,713.75;7,259.00;1,545.25;5,215.75
Dec 26, 2021 2:00 AM;Dec 26, 2021 3:00 AM;5,630.25;7,257.00;1,626.75;5,243.25
Dec 26, 2021 3:00 AM;Dec 26, 2021 4:00 AM;5,506.25;7,097.25;1,591.00;5,233.25
Dec 26, 2021 4:00 AM;Dec 26, 2021 5:00 AM;5,588.50;7,203.00;1,614.50;5,370.50
Dec 26, 2021 5:00 AM;Dec 26, 2021 6:00 AM;5,760.25;7,351.50;1,591.25;5,579.25
Dec 26, 2021 6:00 AM;Dec 26, 2021 7:00 AM;6,011.25;7,593.50;1,582.25;5,881.25
Dec 26, 2021 7:00 AM;Dec 26, 2021 8:00 AM;6,475.00;7,893.75;1,418.75;6,391.00
Dec 26, 2021 8:00 AM;Dec 26, 2021 9:00 AM;6,911.25;7,650.00;738.75;6,853.25
Dec 26, 2021 9:00 AM;Dec 26, 2021 10:00 AM;7,362.50;8,046.25;683.75;7,297.50
Dec 26, 2021 10:00 AM;Dec 26, 2021 11:00 AM;7,652.25;8,291.50;639.25;7,539.25
Dec 26, 2021 11:00 AM;Dec 26, 2021 12:00 PM;7,823.50;8,460.25;636.75;7,680.50
Dec 26, 2021 12:00 PM;Dec 26, 2021 1:00 PM;7,656.50;8,304.25;647.75;7,504.50
Dec 26, 2021 1:00 PM;Dec 26, 2021 2:00 PM;7,420.25;8,061.75;641.50;7,292.25
Dec 26, 2021 2:00 PM;Dec 26, 2021 3:00 PM;7,231.25;7,887.00;655.75;7,146.25
Dec 26, 2021 3:00 PM;Dec 26, 2021 4:00 PM;7,207.00;7,473.00;266.00;7,165.00
Dec 26, 2021 4:00 PM;Dec 26, 2021 5:00 PM;7,381.75;7,643.00;261.25;7,369.75
Dec 26, 2021 5:00 PM;Dec 26, 2021 6:00 PM;7,611.25;7,670.00;58.75;7,596.25
Dec 26, 2021 6:00 PM;Dec 26, 2021 7:00 PM;7,610.00;7,743.75;133.75;7,600.00
Dec 26, 2021 7:00 PM;Dec 26, 2021 8:00 PM;7,393.25;7,510.00;116.75;7,385.25
Dec 26, 2021 8:00 PM;Dec 26, 2021 9:00 PM;7,109.00;7,321.75;212.75;7,101.00
Dec 26, 2021 9:00 PM;Dec 26, 2021 10:00 PM;6,758.25;6,839.25;81.00;6,748.25
Dec 26, 2021 10:00 PM;Dec 26, 2021 11:00 PM;6,802.25;7,278.00;475.75;6,787.25
Dec 26, 2021 11:00 PM;Dec 27, 2021 12:00 AM;6,405.75;7,244.50;838.75;6,378.75
Dec 27, 2021 12:00 AM;Dec 27, 2021 1:00 AM;6,172.50;7,599.50;1,427.00;6,136.50
Dec 27, 2021 1:00 AM;Dec 27, 2021 2:00 AM;5,899.00;7,321.50;1,422.50;5,858.00
Dec 27, 2021 2:00 AM;Dec 27, 2021 3:00 AM;5,798.75;7,269.00;1,470.25;5,755.75
Dec 27, 2021 3:00 AM;Dec 27, 2021 4:00 AM;5,755.00;7,246.75;1,491.75;5,712.00
Dec 27, 2021 4:00 AM;Dec 27, 2021 5:00 AM;5,860.75;7,332.75;1,472.00;5,793.75
Dec 27, 2021 5:00 AM;Dec 27, 2021 6:00 AM;6,388.25;7,827.50;1,439.25;6,292.25
Dec 27, 2021 6:00 AM;Dec 27, 2021 7:00 AM;6,994.75;7,487.75;493.00;6,853.75
Dec 27, 2021 7:00 AM;Dec 27, 2021 8:00 AM;7,701.75;7,701.75;0.00;7,577.75
Dec 27, 2021 8:00 AM;Dec 27, 2021 9:00 AM;8,193.25;8,193.25;0.00;8,069.25
Dec 27, 2021 9:00 AM;Dec 27, 2021 10:00 AM;8,540.00;8,540.00;0.00;8,373.00
Dec 27, 2021 10:00 AM;Dec 27, 2021 11:00 AM;8,641.00;8,641.00;0.00;8,425.00
Dec 27, 2021 11:00 AM;Dec 27, 2021 12:00 PM;8,720.25;8,720.25;0.00;8,417.25
Dec 27, 2021 12:00 PM;Dec 27, 2021 1:00 PM;8,624.75;8,624.75;0.00;8,284.75
Dec 27, 2021 1:00 PM;Dec 27, 2021 2:00 PM;8,440.50;8,440.50;0.00;7,972.50
Dec 27, 2021 2:00 PM;Dec 27, 2021 3:00 PM;8,337.00;8,337.00;0.00;7,768.00
Dec 27, 2021 3:00 PM;Dec 27, 2021 4:00 PM;8,378.75;8,378.75;0.00;7,865.75
Dec 27, 2021 4:00 PM;Dec 27, 2021 5:00 PM;8,566.50;8,566.50;0.00;8,036.50
Dec 27, 2021 5:00 PM;Dec 27, 2021 6:00 PM;8,809.25;8,809.25;0.00;8,167.25
Dec 27, 2021 6:00 PM;Dec 27, 2021 7:00 PM;8,638.50;8,638.50;0.00;7,839.50
Dec 27, 2021 7:00 PM;Dec 27, 2021 8:00 PM;8,217.00;8,217.00;0.00;7,274.00
Dec 27, 2021 8:00 PM;Dec 27, 2021 9:00 PM;7,739.50;7,783.25;43.75;6,823.50
Dec 27, 2021 9:00 PM;Dec 27, 2021 10:00 PM;7,257.75;7,490.25;232.50;6,383.75
Dec 27, 2021 10:00 PM;Dec 27, 2021 11:00 PM;7,154.00;7,376.50;222.50;6,295.00
Dec 27, 2021 11:00 PM;Dec 28, 2021 12:00 AM;6,648.00;7,014.00;366.00;5,899.00
Dec 28, 2021 12:00 AM;Dec 28, 2021 1:00 AM;6,314.25;7,209.00;894.75;5,641.25
Dec 28, 2021 1:00 AM;Dec 28, 2021 2:00 AM;6,005.75;7,152.50;1,146.75;5,410.75
Dec 28, 2021 2:00 AM;Dec 28, 2021 3:00 AM;5,933.00;7,723.50;1,790.50;5,361.00
Dec 28, 2021 3:00 AM;Dec 28, 2021 4:00 AM;5,800.00;7,383.75;1,583.75;5,366.00
Dec 28, 2021 4:00 AM;Dec 28, 2021 5:00 AM;5,930.50;7,246.00;1,315.50;5,679.50
Dec 28, 2021 5:00 AM;Dec 28, 2021 6:00 AM;6,387.00;7,040.00;653.00;6,124.00
Dec 28, 2021 6:00 AM;Dec 28, 2021 7:00 AM;7,044.25;7,047.00;2.75;6,730.25
Dec 28, 2021 7:00 AM;Dec 28, 2021 8:00 AM;7,755.50;7,755.50;0.00;7,405.50
Dec 28, 2021 8:00 AM;Dec 28, 2021 9:00 AM;8,334.00;8,334.00;0.00;7,777.00
Dec 28, 2021 9:00 AM;Dec 28, 2021 10:00 AM;8,674.75;8,674.75;0.00;8,045.75
Dec 28, 2021 10:00 AM;Dec 28, 2021 11:00 AM;8,821.00;8,821.00;0.00;8,025.00
Dec 28, 2021 11:00 AM;Dec 28, 2021 12:00 PM;8,968.25;8,968.25;0.00;8,120.25
Dec 28, 2021 12:00 PM;Dec 28, 2021 1:00 PM;8,895.50;8,895.50;0.00;8,104.50
Dec 28, 2021 1:00 PM;Dec 28, 2021 2:00 PM;8,715.50;8,715.50;0.00;7,836.50
Dec 28, 2021 2:00 PM;Dec 28, 2021 3:00 PM;8,594.00;8,594.00;0.00;7,761.00
Dec 28, 2021 3:00 PM;Dec 28, 2021 4:00 PM;8,564.00;8,564.00;0.00;7,702.00
Dec 28, 2021 4:00 PM;Dec 28, 2021 5:00 PM;8,705.00;8,705.00;0.00;7,964.00
Dec 28, 2021 5:00 PM;Dec 28, 2021 6:00 PM;8,875.25;8,875.25;0.00;8,177.25
Dec 28, 2021 6:00 PM;Dec 28, 2021 7:00 PM;8,698.00;8,698.00;0.00;8,105.00
Dec 28, 2021 7:00 PM;Dec 28, 2021 8:00 PM;8,223.25;8,223.25;0.00;7,857.25
Dec 28, 2021 8:00 PM;Dec 28, 2021 9:00 PM;7,681.75;7,681.75;0.00;7,344.75
Dec 28, 2021 9:00 PM;Dec 28, 2021 10:00 PM;7,161.75;7,161.75;0.00;6,875.75
Dec 28, 2021 10:00 PM;Dec 28, 2021 11:00 PM;7,087.50;7,087.50;0.00;6,817.50
Dec 28, 2021 11:00 PM;Dec 29, 2021 12:00 AM;6,613.50;6,653.00;39.50;6,393.50
Dec 29, 2021 12:00 AM;Dec 29, 2021 1:00 AM;6,282.00;7,325.75;1,043.75;6,094.00
Dec 29, 2021 1:00 AM;Dec 29, 2021 2:00 AM;6,004.50;7,713.75;1,709.25;5,897.50
Dec 29, 2021 2:00 AM;Dec 29, 2021 3:00 AM;5,881.75;7,402.00;1,520.25;5,774.75
Dec 29, 2021 3:00 AM;Dec 29, 2021 4:00 AM;5,756.75;7,286.25;1,529.50;5,665.75
Dec 29, 2021 4:00 AM;Dec 29, 2021 5:00 AM;5,857.75;7,345.00;1,487.25;5,766.75
Dec 29, 2021 5:00 AM;Dec 29, 2021 6:00 AM;6,291.75;7,142.25;850.50;6,177.75
Dec 29, 2021 6:00 AM;Dec 29, 2021 7:00 AM;6,843.75;6,843.75;0.00;6,717.75
Dec 29, 2021 7:00 AM;Dec 29, 2021 8:00 AM;7,561.00;7,561.00;0.00;7,427.00
Dec 29, 2021 8:00 AM;Dec 29, 2021 9:00 AM;8,066.50;8,066.50;0.00;7,894.50
Dec 29, 2021 9:00 AM;Dec 29, 2021 10:00 AM;8,416.00;8,416.00;0.00;8,231.00
Dec 29, 2021 10:00 AM;Dec 29, 2021 11:00 AM;8,575.75;8,575.75;0.00;8,337.75
Dec 29, 2021 11:00 AM;Dec 29, 2021 12:00 PM;8,641.50;8,641.50;0.00;8,399.50
Dec 29, 2021 12:00 PM;Dec 29, 2021 1:00 PM;8,475.50;8,475.50;0.00;8,220.50
Dec 29, 2021 1:00 PM;Dec 29, 2021 2:00 PM;8,269.25;8,269.25;0.00;8,000.25
Dec 29, 2021 2:00 PM;Dec 29, 2021 3:00 PM;8,193.25;8,193.25;0.00;7,934.25
Dec 29, 2021 3:00 PM;Dec 29, 2021 4:00 PM;8,199.75;8,199.75;0.00;7,897.75
Dec 29, 2021 4:00 PM;Dec 29, 2021 5:00 PM;8,383.50;8,383.50;0.00;8,186.50
Dec 29, 2021 5:00 PM;Dec 29, 2021 6:00 PM;8,569.50;8,569.50;0.00;8,445.50
Dec 29, 2021 6:00 PM;Dec 29, 2021 7:00 PM;8,419.50;8,419.50;0.00;8,293.50
Dec 29, 2021 7:00 PM;Dec 29, 2021 8:00 PM;7,998.50;7,998.50;0.00;7,817.50
Dec 29, 2021 8:00 PM;Dec 29, 2021 9:00 PM;7,479.50;7,479.50;0.00;7,204.50
Dec 29, 2021 9:00 PM;Dec 29, 2021 10:00 PM;7,006.25;7,187.50;181.25;6,855.25
Dec 29, 2021 10:00 PM;Dec 29, 2021 11:00 PM;6,928.75;7,271.00;342.25;6,830.75
Dec 29, 2021 11:00 PM;Dec 30, 2021 12:00 AM;6,464.25;7,520.75;1,056.50;6,402.25
Dec 30, 2021 12:00 AM;Dec 30, 2021 1:00 AM;6,133.25;7,204.00;1,070.75;6,082.25
Dec 30, 2021 1:00 AM;Dec 30, 2021 2:00 AM;5,845.50;7,243.25;1,397.75;5,804.50
Dec 30, 2021 2:00 AM;Dec 30, 2021 3:00 AM;5,743.00;7,376.50;1,633.50;5,680.00
Dec 30, 2021 3:00 AM;Dec 30, 2021 4:00 AM;5,603.00;7,180.00;1,577.00;5,488.00
Dec 30, 2021 4:00 AM;Dec 30, 2021 5:00 AM;5,738.25;7,230.00;1,491.75;5,576.25
Dec 30, 2021 5:00 AM;Dec 30, 2021 6:00 AM;6,220.00;7,968.25;1,748.25;5,979.00
Dec 30, 2021 6:00 AM;Dec 30, 2021 7:00 AM;6,757.50;7,503.50;746.00;6,504.50
Dec 30, 2021 7:00 AM;Dec 30, 2021 8:00 AM;7,367.50;7,461.50;94.00;7,126.50
Dec 30, 2021 8:00 AM;Dec 30, 2021 9:00 AM;7,856.25;7,856.25;0.00;7,511.25
Dec 30, 2021 9:00 AM;Dec 30, 2021 10:00 AM;8,162.50;8,162.50;0.00;7,762.50
Dec 30, 2021 10:00 AM;Dec 30, 2021 11:00 AM;8,236.25;8,236.25;0.00;7,824.25
Dec 30, 2021 11:00 AM;Dec 30, 2021 12:00 PM;8,271.25;8,271.25;0.00;7,888.25
Dec 30, 2021 12:00 PM;Dec 30, 2021 1:00 PM;8,099.25;8,101.50;2.25;7,852.25
Dec 30, 2021 1:00 PM;Dec 30, 2021 2:00 PM;7,991.25;7,991.25;0.00;7,816.25
Dec 30, 2021 2:00 PM;Dec 30, 2021 3:00 PM;7,956.00;7,956.00;0.00;7,792.00
Dec 30, 2021 3:00 PM;Dec 30, 2021 4:00 PM;7,942.00;7,942.00;0.00;7,777.00
Dec 30, 2021 4:00 PM;Dec 30, 2021 5:00 PM;8,171.75;8,171.75;0.00;7,960.75
Dec 30, 2021 5:00 PM;Dec 30, 2021 6:00 PM;8,321.50;8,321.50;0.00;8,124.50
Dec 30, 2021 6:00 PM;Dec 30, 2021 7:00 PM;8,181.00;8,181.00;0.00;7,883.00
Dec 30, 2021 7:00 PM;Dec 30, 2021 8:00 PM;7,806.25;7,806.25;0.00;7,389.25
Dec 30, 2021 8:00 PM;Dec 30, 2021 9:00 PM;7,284.75;7,284.75;0.00;6,831.75
Dec 30, 2021 9:00 PM;Dec 30, 2021 10:00 PM;6,766.00;7,650.00;884.00;6,428.00
Dec 30, 2021 10:00 PM;Dec 30, 2021 11:00 PM;6,721.25;8,117.25;1,396.00;6,391.25
Dec 30, 2021 11:00 PM;Dec 31, 2021 12:00 AM;6,223.50;7,716.00;1,492.50;5,578.50
Dec 31, 2021 12:00 AM;Dec 31, 2021 1:00 AM;5,902.75;7,008.25;1,105.50;5,142.75
Dec 31, 2021 1:00 AM;Dec 31, 2021 2:00 AM;5,573.25;6,788.00;1,214.75;4,256.25
Dec 31, 2021 2:00 AM;Dec 31, 2021 3:00 AM;5,442.00;6,809.00;1,367.00;4,051.00
Dec 31, 2021 3:00 AM;Dec 31, 2021 4:00 AM;5,310.75;6,850.25;1,539.50;3,510.75
Dec 31, 2021 4:00 AM;Dec 31, 2021 5:00 AM;5,423.00;7,137.75;1,714.75;3,695.00
Dec 31, 2021 5:00 AM;Dec 31, 2021 6:00 AM;5,756.00;7,377.25;1,621.25;4,076.00
Dec 31, 2021 6:00 AM;Dec 31, 2021 7:00 AM;6,166.75;7,587.25;1,420.50;4,218.75
Dec 31, 2021 7:00 AM;Dec 31, 2021 8:00 AM;6,728.25;8,037.50;1,309.25;4,851.25
Dec 31, 2021 8:00 AM;Dec 31, 2021 9:00 AM;7,166.75;8,421.25;1,254.50;5,323.75
Dec 31, 2021 9:00 AM;Dec 31, 2021 10:00 AM;7,452.00;8,692.75;1,240.75;5,613.00
Dec 31, 2021 10:00 AM;Dec 31, 2021 11:00 AM;7,361.25;8,507.00;1,145.75;5,663.25
Dec 31, 2021 11:00 AM;Dec 31, 2021 12:00 PM;7,233.00;8,548.00;1,315.00;5,632.00
Dec 31, 2021 12:00 PM;Dec 31, 2021 1:00 PM;7,094.75;8,489.50;1,394.75;5,596.75
Dec 31, 2021 1:00 PM;Dec 31, 2021 2:00 PM;6,855.25;7,824.25;969.00;5,725.25
Dec 31, 2021 2:00 PM;Dec 31, 2021 3:00 PM;6,779.25;7,275.00;495.75;6,161.25
Dec 31, 2021 3:00 PM;Dec 31, 2021 4:00 PM;6,926.50;7,277.00;350.50;6,687.50
Dec 31, 2021 4:00 PM;Dec 31, 2021 5:00 PM;7,268.00;7,327.00;59.00;7,090.00
Dec 31, 2021 5:00 PM;Dec 31, 2021 6:00 PM;7,587.50;7,595.00;7.50;7,242.50
Dec 31, 2021 6:00 PM;Dec 31, 2021 7:00 PM;7,472.00;7,911.50;439.50;6,908.00
Dec 31, 2021 7:00 PM;Dec 31, 2021 8:00 PM;7,135.25;8,302.00;1,166.75;6,616.25
Dec 31, 2021 8:00 PM;Dec 31, 2021 9:00 PM;6,662.25;7,473.50;811.25;6,251.25
Dec 31, 2021 9:00 PM;Dec 31, 2021 10:00 PM;6,225.75;7,267.50;1,041.75;5,783.75
Dec 31, 2021 10:00 PM;Dec 31, 2021 11:00 PM;6,332.25;7,405.25;1,073.00;5,466.25
Dec 31, 2021 11:00 PM;Jan 1, 2022 12:00 AM;6,089.25;7,728.25;1,639.00;4,246.25
Jan 1, 2022 12:00 AM;Jan 1, 2022 1:00 AM;5,775.75;7,263.25;1,487.50;3,365.75
Jan 1, 2022 1:00 AM;Jan 1, 2022 2:00 AM;5,598.50;7,020.00;1,421.50;2,979.50
Jan 1, 2022 2:00 AM;Jan 1, 2022 3:00 AM;5,451.00;6,796.50;1,345.50;2,832.00
Jan 1, 2022 3:00 AM;Jan 1, 2022 4:00 AM;5,229.25;6,628.50;1,399.25;2,585.25
