country,local_date,daily_mean_load_mwh,daily_mean_temperature_c,hourly_count,weekday,public_holiday_flag,holiday_name,day_type,matching_baseline_mwh,relative_load_deviation_pct
Austria,2023-06-08,4924.74,15.96,24,Thursday,1,Corpus Christi,weekday public holiday,6209.35,-20.69
Austria,2023-06-09,5836.18,16.47,24,Friday,0,,ordinary weekday,6122.67,-4.68
Austria,2023-06-10,4998.96,16.60,24,Saturday,0,,weekend,,
Austria,2023-06-11,4819.98,16.74,24,Sunday,0,,weekend,,
Austria,2023-06-12,6292.96,16.00,24,Monday,0,,ordinary weekday,6251.44,0.66
Austria,2023-06-13,6121.62,14.75,24,Tuesday,0,,ordinary weekday,6307.45,-2.95
Austria,2023-06-14,6108.53,14.73,24,Wednesday,0,,ordinary weekday,6306.72,-3.14
Austria,2023-06-15,6031.60,15.33,24,Thursday,0,,ordinary weekday,6209.35,-2.86
Austria,2023-06-16,6125.72,15.97,24,Friday,0,,ordinary weekday,6122.67,0.05
Austria,2023-06-17,5054.82,16.81,24,Saturday,0,,weekend,,
Austria,2023-06-18,4658.16,18.60,24,Sunday,0,,weekend,,
Austria,2023-06-19,6209.15,20.49,24,Monday,0,,ordinary weekday,6251.44,-0.68
Austria,2023-06-20,6344.94,21.97,24,Tuesday,0,,ordinary weekday,6307.45,0.59
Austria,2023-06-21,6302.26,22.85,24,Wednesday,0,,ordinary weekday,6306.72,-0.07
Austria,2023-06-22,6307.40,23.46,24,Thursday,0,,ordinary weekday,6209.35,1.58
Austria,2023-06-23,6212.78,20.47,24,Friday,0,,ordinary weekday,6122.67,1.47
Austria,2023-06-24,5221.57,16.45,24,Saturday,0,,weekend,,
Austria,2023-06-25,4633.53,18.76,24,Sunday,0,,weekend,,
Austria,2023-06-26,6231.74,20.55,24,Monday,0,,ordinary weekday,6251.44,-0.32
Austria,2023-06-27,6427.50,18.46,24,Tuesday,0,,ordinary weekday,6307.45,1.90
Austria,2023-06-28,6498.08,16.50,24,Wednesday,0,,ordinary weekday,6306.72,3.03
Austria,2023-06-29,6342.62,18.55,24,Thursday,0,,ordinary weekday,6209.35,2.15
Austria,2023-06-30,6404.64,19.62,24,Friday,0,,ordinary weekday,6122.67,4.61
Austria,2023-07-01,5469.65,17.83,24,Saturday,0,,weekend,,
Austria,2023-07-02,4988.33,18.10,24,Sunday,0,,weekend,,
Austria,2023-07-03,6485.19,18.17,24,Monday,0,,ordinary weekday,6275.41,3.34
Austria,2023-07-04,6460.12,18.85,24,Tuesday,0,,ordinary weekday,6465.80,-0.09
Austria,2023-07-05,6576.83,18.92,24,Wednesday,0,,ordinary weekday,6513.69,0.97
Austria,2023-07-06,6415.50,18.28,24,Thursday,0,,ordinary weekday,6353.65,0.97
Austria,2023-07-07,6015.11,19.46,24,Friday,0,,ordinary weekday,6072.73,-0.95
Austria,2023-07-08,5177.49,21.04,24,Saturday,0,,weekend,,
Austria,2023-07-09,4845.43,22.98,24,Sunday,0,,weekend,,
Austria,2023-07-10,6372.57,23.65,24,Monday,0,,ordinary weekday,6275.41,1.55
Austria,2023-07-11,6454.33,23.90,24,Tuesday,0,,ordinary weekday,6465.80,-0.18
Austria,2023-07-12,6624.24,23.63,24,Wednesday,0,,ordinary weekday,6513.69,1.70
Austria,2023-07-13,6552.90,20.15,24,Thursday,0,,ordinary weekday,6353.65,3.14
Austria,2023-07-14,6098.79,20.70,24,Friday,0,,ordinary weekday,6072.73,0.43
Austria,2023-07-15,5277.12,23.76,24,Saturday,0,,weekend,,
Austria,2023-07-16,5088.04,23.91,24,Sunday,0,,weekend,,
Austria,2023-07-17,6513.29,22.85,24,Monday,0,,ordinary weekday,6275.41,3.79
Austria,2023-07-18,6531.74,23.00,24,Tuesday,0,,ordinary weekday,6465.80,1.02
Austria,2023-07-19,6645.58,22.37,24,Wednesday,0,,ordinary weekday,6513.69,2.02
Austria,2023-07-20,6481.96,20.55,24,Thursday,0,,ordinary weekday,6353.65,2.02
Austria,2023-07-21,6295.60,18.81,24,Friday,0,,ordinary weekday,6072.73,3.67
Austria,2023-07-22,5288.98,18.32,24,Saturday,0,,weekend,,
Austria,2023-07-23,4827.74,20.31,24,Sunday,0,,weekend,,
Austria,2023-07-24,6313.48,22.23,24,Monday,0,,ordinary weekday,6275.41,0.61
Austria,2023-07-25,6417.01,17.85,24,Tuesday,0,,ordinary weekday,6465.80,-0.75
Austria,2023-07-26,6208.09,14.80,24,Wednesday,0,,ordinary weekday,6513.69,-4.69
Austria,2023-07-27,5964.26,16.02,24,Thursday,0,,ordinary weekday,6353.65,-6.13
Austria,2023-07-28,5881.43,19.70,24,Friday,0,,ordinary weekday,6072.73,-3.15
Austria,2023-07-29,5155.62,20.71,24,Saturday,0,,weekend,,
Austria,2023-07-30,4842.05,19.61,24,Sunday,0,,weekend,,
Austria,2023-07-31,5692.51,19.42,24,Monday,0,,ordinary weekday,6275.41,-9.29
Austria,2023-08-01,6317.23,17.30,24,Tuesday,0,,ordinary weekday,6441.42,-1.93
Austria,2023-08-02,5907.75,18.31,24,Wednesday,0,,ordinary weekday,6424.74,-8.05
Austria,2023-08-03,6264.03,18.18,24,Thursday,0,,ordinary weekday,6368.57,-1.64
Austria,2023-08-04,6010.93,16.67,24,Friday,0,,ordinary weekday,6168.31,-2.55
Austria,2023-08-05,5469.25,15.17,24,Saturday,0,,weekend,,
Austria,2023-08-06,4950.59,14.61,24,Sunday,0,,weekend,,
Austria,2023-08-07,6036.85,12.46,24,Monday,0,,ordinary weekday,6288.72,-4.01
Austria,2023-08-08,5806.29,14.73,24,Tuesday,0,,ordinary weekday,6441.42,-9.86
Austria,2023-08-09,6244.40,14.60,24,Wednesday,0,,ordinary weekday,6424.74,-2.81
Austria,2023-08-10,5932.51,15.30,24,Thursday,0,,ordinary weekday,6368.57,-6.85
Austria,2023-08-11,5722.29,17.70,24,Friday,0,,ordinary weekday,6168.31,-7.23
Austria,2023-08-12,5123.69,19.91,24,Saturday,0,,weekend,,
Austria,2023-08-13,4887.05,21.64,24,Sunday,0,,weekend,,
Austria,2023-08-14,5690.83,22.24,24,Monday,0,,ordinary weekday,6288.72,-9.51
Austria,2023-08-15,5162.44,22.15,24,Tuesday,1,Assumption Day,weekday public holiday,6441.42,-19.86
Austria,2023-08-16,6330.28,21.53,24,Wednesday,0,,ordinary weekday,6424.74,-1.47
Austria,2023-08-17,6389.46,20.61,24,Thursday,0,,ordinary weekday,6368.57,0.33
Austria,2023-08-18,6276.54,20.97,24,Friday,0,,ordinary weekday,6168.31,1.75
Austria,2023-08-19,5396.98,22.17,24,Saturday,0,,weekend,,
Austria,2023-08-20,5047.48,23.44,24,Sunday,0,,weekend,,
Austria,2023-08-21,6601.29,24.44,24,Monday,0,,ordinary weekday,6288.72,4.97
Austria,2023-08-22,6798.50,24.95,24,Tuesday,0,,ordinary weekday,6441.42,5.54
Austria,2023-08-23,6999.39,23.44,24,Wednesday,0,,ordinary weekday,6424.74,8.94
Austria,2023-08-24,6791.43,23.69,24,Thursday,0,,ordinary weekday,6368.57,6.64
Austria,2023-08-25,6663.47,24.49,24,Friday,0,,ordinary weekday,6168.31,8.03
Austria,2023-08-26,5673.98,22.83,24,Saturday,0,,weekend,,
Austria,2023-08-27,5256.39,20.18,24,Sunday,0,,weekend,,
Austria,2023-08-28,6825.91,17.56,24,Monday,0,,ordinary weekday,6288.72,8.54
Austria,2023-08-29,6843.68,13.96,24,Tuesday,0,,ordinary weekday,6441.42,6.24
Austria,2023-08-30,6641.88,14.31,24,Wednesday,0,,ordinary weekday,6424.74,3.38
Austria,2023-08-31,6465.42,15.20,24,Thursday,0,,ordinary weekday,6368.57,1.52
Austria,2023-09-01,6288.07,17.12,24,Friday,0,,ordinary weekday,6393.20,-1.64
Austria,2023-09-02,5346.70,18.74,24,Saturday,0,,weekend,,
Austria,2023-09-03,5088.34,17.81,24,Sunday,0,,weekend,,
Austria,2023-09-04,6269.06,17.42,24,Monday,0,,ordinary weekday,6438.84,-2.64
Austria,2023-09-05,6345.83,17.01,24,Tuesday,0,,ordinary weekday,6533.44,-2.87
Austria,2023-09-06,6449.93,18.14,24,Wednesday,0,,ordinary weekday,6567.89,-1.80
Austria,2023-09-07,6523.48,18.87,24,Thursday,0,,ordinary weekday,6631.47,-1.63
Austria,2023-09-08,6328.10,19.07,24,Friday,0,,ordinary weekday,6393.20,-1.02
Austria,2023-09-09,5332.46,19.47,24,Saturday,0,,weekend,,
Austria,2023-09-10,4962.54,20.31,24,Sunday,0,,weekend,,
Austria,2023-09-11,6410.68,21.01,24,Monday,0,,ordinary weekday,6438.84,-0.44
Austria,2023-09-12,6629.32,21.27,24,Tuesday,0,,ordinary weekday,6533.44,1.47
Austria,2023-09-13,6820.57,19.64,24,Wednesday,0,,ordinary weekday,6567.89,3.85
Austria,2023-09-14,6832.18,17.42,24,Thursday,0,,ordinary weekday,6631.47,3.03
Austria,2023-09-15,6338.97,16.85,24,Friday,0,,ordinary weekday,6393.20,-0.85
Austria,2023-09-16,5359.55,17.86,24,Saturday,0,,weekend,,
Austria,2023-09-17,4964.62,18.73,24,Sunday,0,,weekend,,
Austria,2023-09-18,6600.52,18.84,24,Monday,0,,ordinary weekday,6438.84,2.51
Austria,2023-09-19,6657.78,17.63,24,Tuesday,0,,ordinary weekday,6533.44,1.90
Austria,2023-09-20,6491.47,17.34,24,Wednesday,0,,ordinary weekday,6567.89,-1.16
Austria,2023-09-21,6620.03,18.60,24,Thursday,0,,ordinary weekday,6631.47,-0.17
Austria,2023-09-22,6679.28,17.11,24,Friday,0,,ordinary weekday,6393.20,4.47
Austria,2023-09-23,5722.29,13.33,24,Saturday,0,,weekend,,
Austria,2023-09-24,5242.32,12.52,24,Sunday,0,,weekend,,
Austria,2023-09-25,6475.10,14.19,24,Monday,0,,ordinary weekday,6438.84,0.56
Austria,2023-09-26,6500.83,16.62,24,Tuesday,0,,ordinary weekday,6533.44,-0.50
Austria,2023-09-27,6509.57,16.95,24,Wednesday,0,,ordinary weekday,6567.89,-0.89
Austria,2023-09-28,6550.18,16.98,24,Thursday,0,,ordinary weekday,6631.47,-1.23
Austria,2023-09-29,6331.59,16.86,24,Friday,0,,ordinary weekday,6393.20,-0.96
Austria,2023-09-30,5563.84,15.90,24,Saturday,0,,weekend,,
Austria,2023-10-01,4967.58,15.31,24,Sunday,0,,weekend,,
Austria,2023-10-02,6372.71,16.71,24,Monday,0,,ordinary weekday,6701.37,-4.90
Austria,2023-10-03,6584.25,17.80,24,Tuesday,0,,ordinary weekday,6985.56,-5.74
Austria,2023-10-04,6678.84,14.85,24,Wednesday,0,,ordinary weekday,6875.84,-2.87
Austria,2023-10-05,6577.84,13.51,24,Thursday,0,,ordinary weekday,6832.12,-3.72
Austria,2023-10-06,6383.28,13.52,24,Friday,0,,ordinary weekday,6586.51,-3.09
Austria,2023-10-07,5573.49,14.95,24,Saturday,0,,weekend,,
Austria,2023-10-08,5391.27,15.02,24,Sunday,0,,weekend,,
Austria,2023-10-09,6662.48,14.66,24,Monday,0,,ordinary weekday,6701.37,-0.58
Austria,2023-10-10,6866.89,15.61,24,Tuesday,0,,ordinary weekday,6985.56,-1.70
Austria,2023-10-11,6707.66,15.63,24,Wednesday,0,,ordinary weekday,6875.84,-2.45
Austria,2023-10-12,6740.95,16.24,24,Thursday,0,,ordinary weekday,6832.12,-1.33
Austria,2023-10-13,6577.16,17.25,24,Friday,0,,ordinary weekday,6586.51,-0.14
Austria,2023-10-14,5682.17,15.71,24,Saturday,0,,weekend,,
Austria,2023-10-15,5562.49,9.31,24,Sunday,0,,weekend,,
Austria,2023-10-16,6779.97,6.29,24,Monday,0,,ordinary weekday,6701.37,1.17
Austria,2023-10-17,7031.30,6.33,24,Tuesday,0,,ordinary weekday,6985.56,0.65
Austria,2023-10-18,7146.79,7.21,24,Wednesday,0,,ordinary weekday,6875.84,3.94
Austria,2023-10-19,7177.57,10.66,24,Thursday,0,,ordinary weekday,6832.12,5.06
Austria,2023-10-20,7007.80,14.97,24,Friday,0,,ordinary weekday,6586.51,6.40
Austria,2023-10-21,5759.64,15.08,24,Saturday,0,,weekend,,
Austria,2023-10-22,5409.49,12.70,24,Sunday,0,,weekend,,
Austria,2023-10-23,6778.82,11.18,24,Monday,0,,ordinary weekday,6701.37,1.16
Austria,2023-10-24,7194.07,11.19,24,Tuesday,0,,ordinary weekday,6985.56,2.98
Austria,2023-10-25,6970.06,11.83,24,Wednesday,0,,ordinary weekday,6875.84,1.37
Austria,2023-10-26,5694.85,11.39,24,Thursday,1,Austrian National Day,weekday public holiday,6832.12,-16.65
Austria,2023-10-27,6377.81,10.23,24,Friday,0,,ordinary weekday,6586.51,-3.17
Austria,2023-10-28,5638.90,9.33,24,Saturday,0,,weekend,,
Austria,2023-10-29,5394.71,9.89,25,Sunday,0,,weekend,,
Austria,2023-10-30,6912.86,12.13,24,Monday,0,,ordinary weekday,6701.37,3.16
Austria,2023-10-31,7251.31,10.13,24,Tuesday,0,,ordinary weekday,6985.56,3.80
Austria,2023-11-01,5718.54,8.76,24,Wednesday,1,All Saints' Day,weekday public holiday,7770.58,-26.41
Austria,2023-11-02,6958.29,9.62,24,Thursday,0,,ordinary weekday,7661.99,-9.18
Austria,2023-11-03,7267.96,6.36,24,Friday,0,,ordinary weekday,7489.60,-2.96
Austria,2023-11-04,5986.17,5.19,24,Saturday,0,,weekend,,
Austria,2023-11-05,5523.67,7.69,24,Sunday,0,,weekend,,
Austria,2023-11-06,6974.64,7.96,24,Monday,0,,ordinary weekday,7487.66,-6.85
Austria,2023-11-07,7323.44,6.31,24,Tuesday,0,,ordinary weekday,7653.49,-4.31
Austria,2023-11-08,7304.53,5.31,24,Wednesday,0,,ordinary weekday,7770.58,-6.00
Austria,2023-11-09,7483.67,3.91,24,Thursday,0,,ordinary weekday,7661.99,-2.33
Austria,2023-11-10,7354.05,5.23,24,Friday,0,,ordinary weekday,7489.60,-1.81
Austria,2023-11-11,6526.84,4.24,24,Saturday,0,,weekend,,
Austria,2023-11-12,6092.74,3.26,24,Sunday,0,,weekend,,
Austria,2023-11-13,7526.33,5.11,24,Monday,0,,ordinary weekday,7487.66,0.52
Austria,2023-11-14,7393.96,9.36,24,Tuesday,0,,ordinary weekday,7653.49,-3.39
Austria,2023-11-15,7278.39,7.38,24,Wednesday,0,,ordinary weekday,7770.58,-6.33
Austria,2023-11-16,7312.78,6.08,24,Thursday,0,,ordinary weekday,7661.99,-4.56
Austria,2023-11-17,7540.74,4.17,24,Friday,0,,ordinary weekday,7489.60,0.68
Austria,2023-11-18,6633.93,2.85,24,Saturday,0,,weekend,,
Austria,2023-11-19,6048.58,4.90,24,Sunday,0,,weekend,,
Austria,2023-11-20,7244.01,7.21,24,Monday,0,,ordinary weekday,7487.66,-3.25
Austria,2023-11-21,7549.12,4.93,24,Tuesday,0,,ordinary weekday,7653.49,-1.36
Austria,2023-11-22,7798.55,2.22,24,Wednesday,0,,ordinary weekday,7770.58,0.36
Austria,2023-11-23,7914.36,2.63,24,Thursday,0,,ordinary weekday,7661.99,3.29
Austria,2023-11-24,7795.65,3.32,24,Friday,0,,ordinary weekday,7489.60,4.09
Austria,2023-11-25,7316.60,-0.71,24,Saturday,0,,weekend,,
Austria,2023-11-26,6965.61,-1.08,24,Sunday,0,,weekend,,
Austria,2023-11-27,8205.68,0.34,24,Monday,0,,ordinary weekday,7487.66,9.59
Austria,2023-11-28,8347.44,0.80,24,Tuesday,0,,ordinary weekday,7653.49,9.07
Austria,2023-11-29,8700.84,-2.18,24,Wednesday,0,,ordinary weekday,7770.58,11.97
Austria,2023-11-30,8640.83,-1.83,24,Thursday,0,,ordinary weekday,7661.99,12.78
Austria,2023-12-01,8283.18,0.09,24,Friday,0,,ordinary weekday,7564.40,9.50
Austria,2023-12-02,7483.21,-1.67,24,Saturday,0,,weekend,,
Austria,2023-12-03,7370.59,-5.93,24,Sunday,0,,weekend,,
Austria,2023-12-04,9019.84,-7.55,24,Monday,0,,ordinary weekday,8402.91,7.34
Austria,2023-12-05,8814.56,-3.02,24,Tuesday,0,,ordinary weekday,8323.58,5.90
Austria,2023-12-06,8687.97,-1.00,24,Wednesday,0,,ordinary weekday,7847.43,10.71
Austria,2023-12-07,8578.68,-1.74,24,Thursday,0,,ordinary weekday,7794.23,10.06
Austria,2023-12-08,7522.46,-3.83,24,Friday,1,Immaculate Conception,weekday public holiday,7564.40,-0.55
Austria,2023-12-09,7275.15,-0.61,24,Saturday,0,,weekend,,
Austria,2023-12-10,6810.65,1.31,24,Sunday,0,,weekend,,
Austria,2023-12-11,8254.73,1.75,24,Monday,0,,ordinary weekday,8402.91,-1.76
Austria,2023-12-12,8162.95,3.44,24,Tuesday,0,,ordinary weekday,8323.58,-1.93
Austria,2023-12-13,8209.07,4.13,24,Wednesday,0,,ordinary weekday,7847.43,4.61
Austria,2023-12-14,8163.29,3.26,24,Thursday,0,,ordinary weekday,7794.23,4.74
Austria,2023-12-15,8070.19,1.66,24,Friday,0,,ordinary weekday,7564.40,6.69
Austria,2023-12-16,7069.48,1.75,24,Saturday,0,,weekend,,
Austria,2023-12-17,6624.12,1.52,24,Sunday,0,,weekend,,
Austria,2023-12-18,7934.15,1.90,24,Monday,0,,ordinary weekday,8402.91,-5.58
Austria,2023-12-19,7993.23,1.36,24,Tuesday,0,,ordinary weekday,8323.58,-3.97
Austria,2023-12-20,8098.61,1.47,24,Wednesday,0,,ordinary weekday,7847.43,3.20
Austria,2023-12-21,7808.84,3.10,24,Thursday,0,,ordinary weekday,7794.23,0.19
Austria,2023-12-22,7358.34,2.86,24,Friday,0,,ordinary weekday,7564.40,-2.72
Austria,2023-12-23,6561.36,3.59,24,Saturday,0,,weekend,,
Austria,2023-12-24,5890.61,5.36,24,Sunday,0,,weekend,,
Austria,2023-12-25,5654.84,7.83,24,Monday,1,Christmas Day,weekday public holiday,8402.91,-32.70
Austria,2023-12-26,5839.29,5.52,24,Tuesday,1,St. Stephen's Day,weekday public holiday,8323.58,-29.85
Austria,2023-12-27,6394.06,3.85,24,Wednesday,0,,ordinary weekday,7847.43,-18.52
Austria,2023-12-28,6626.10,2.19,24,Thursday,0,,ordinary weekday,7794.23,-14.99
Austria,2023-12-29,6545.88,3.56,24,Friday,0,,ordinary weekday,7564.40,-13.46
Austria,2023-12-30,6229.57,3.55,24,Saturday,0,,weekend,,
Austria,2023-12-31,6148.10,0.99,24,Sunday,0,,weekend,,
Austria,2024-01-01,6013.16,2.53,24,Monday,1,New Year's Day,weekday public holiday,8430.43,-28.67
Austria,2024-01-02,7157.02,1.22,24,Tuesday,0,,ordinary weekday,8190.39,-12.62
Austria,2024-01-03,7002.15,4.36,24,Wednesday,0,,ordinary weekday,8131.43,-13.89
Austria,2024-01-04,7145.46,4.08,24,Thursday,0,,ordinary weekday,8034.06,-11.06
Austria,2024-01-05,7185.32,2.28,24,Friday,0,,ordinary weekday,8028.98,-10.51
Austria,2024-01-06,6640.80,1.96,24,Saturday,1,Epiphany,weekend public holiday,,
Austria,2024-01-07,6875.84,-1.20,24,Sunday,0,,weekend,,
Austria,2024-01-08,8689.66,-5.46,24,Monday,0,,ordinary weekday,8430.43,3.07
Austria,2024-01-09,8796.35,-6.39,24,Tuesday,0,,ordinary weekday,8190.39,7.40
Austria,2024-01-10,8653.86,-5.02,24,Wednesday,0,,ordinary weekday,8131.43,6.42
Austria,2024-01-11,8665.92,-4.67,24,Thursday,0,,ordinary weekday,8034.06,7.86
Austria,2024-01-12,8463.82,-3.33,24,Friday,0,,ordinary weekday,8028.98,5.42
Austria,2024-01-13,7535.83,-3.70,24,Saturday,0,,weekend,,
Austria,2024-01-14,7115.02,-3.32,24,Sunday,0,,weekend,,
Austria,2024-01-15,8503.52,-2.04,24,Monday,0,,ordinary weekday,8430.43,0.87
Austria,2024-01-16,8481.03,-2.47,24,Tuesday,0,,ordinary weekday,8190.39,3.55
Austria,2024-01-17,8676.34,-2.19,24,Wednesday,0,,ordinary weekday,8131.43,6.70
Austria,2024-01-18,8291.65,2.26,24,Thursday,0,,ordinary weekday,8034.06,3.21
Austria,2024-01-19,8567.88,-2.54,24,Friday,0,,ordinary weekday,8028.98,6.71
Austria,2024-01-20,7501.07,-4.72,24,Saturday,0,,weekend,,
Austria,2024-01-21,7085.51,-3.81,24,Sunday,0,,weekend,,
Austria,2024-01-22,8555.03,-1.92,24,Monday,0,,ordinary weekday,8430.43,1.48
Austria,2024-01-23,8378.27,1.98,24,Tuesday,0,,ordinary weekday,8190.39,2.29
Austria,2024-01-24,8173.40,4.99,24,Wednesday,0,,ordinary weekday,8131.43,0.52
Austria,2024-01-25,8033.22,4.82,24,Thursday,0,,ordinary weekday,8034.06,-0.01
Austria,2024-01-26,7898.92,4.02,24,Friday,0,,ordinary weekday,8028.98,-1.62
Austria,2024-01-27,6815.24,2.57,24,Saturday,0,,weekend,,
Austria,2024-01-28,6459.89,0.51,24,Sunday,0,,weekend,,
Austria,2024-01-29,7973.51,-0.09,24,Monday,0,,ordinary weekday,8430.43,-5.42
Austria,2024-01-30,8139.27,0.60,24,Tuesday,0,,ordinary weekday,8190.39,-0.62
Austria,2024-01-31,8151.41,1.78,24,Wednesday,0,,ordinary weekday,8131.43,0.25
Austria,2024-02-01,8278.29,2.68,24,Thursday,0,,ordinary weekday,7680.76,7.78
Austria,2024-02-02,7859.00,3.44,24,Friday,0,,ordinary weekday,7585.75,3.60
Austria,2024-02-03,6600.55,5.56,24,Saturday,0,,weekend,,
Austria,2024-02-04,6224.27,6.08,24,Sunday,0,,weekend,,
Austria,2024-02-05,7394.26,7.37,24,Monday,0,,ordinary weekday,7493.71,-1.33
Austria,2024-02-06,7525.98,6.08,24,Tuesday,0,,ordinary weekday,7577.43,-0.68
Austria,2024-02-07,7654.09,5.89,24,Wednesday,0,,ordinary weekday,7608.47,0.60
Austria,2024-02-08,7583.66,6.34,24,Thursday,0,,ordinary weekday,7680.76,-1.26
Austria,2024-02-09,7419.17,6.54,24,Friday,0,,ordinary weekday,7585.75,-2.20
Austria,2024-02-10,6349.00,7.57,24,Saturday,0,,weekend,,
Austria,2024-02-11,6274.28,6.02,24,Sunday,0,,weekend,,
Austria,2024-02-12,7540.83,4.88,24,Monday,0,,ordinary weekday,7493.71,0.63
Austria,2024-02-13,7574.14,3.61,24,Tuesday,0,,ordinary weekday,7577.43,-0.04
Austria,2024-02-14,7678.93,3.75,24,Wednesday,0,,ordinary weekday,7608.47,0.93
Austria,2024-02-15,7470.27,6.33,24,Thursday,0,,ordinary weekday,7680.76,-2.74
Austria,2024-02-16,7279.51,6.42,24,Friday,0,,ordinary weekday,7585.75,-4.04
Austria,2024-02-17,6566.48,6.29,24,Saturday,0,,weekend,,
Austria,2024-02-18,5872.79,6.29,24,Sunday,0,,weekend,,
Austria,2024-02-19,7546.11,5.95,24,Monday,0,,ordinary weekday,7493.71,0.70
Austria,2024-02-20,7564.43,4.91,24,Tuesday,0,,ordinary weekday,7577.43,-0.17
Austria,2024-02-21,7497.14,5.41,24,Wednesday,0,,ordinary weekday,7608.47,-1.46
Austria,2024-02-22,7666.93,5.14,24,Thursday,0,,ordinary weekday,7680.76,-0.18
Austria,2024-02-23,7785.31,4.81,24,Friday,0,,ordinary weekday,7585.75,2.63
Austria,2024-02-24,6529.81,4.14,24,Saturday,0,,weekend,,
Austria,2024-02-25,6060.73,3.95,24,Sunday,0,,weekend,,
Austria,2024-02-26,7493.62,4.65,24,Monday,0,,ordinary weekday,7493.71,-0.00
Austria,2024-02-27,7645.19,5.88,24,Tuesday,0,,ordinary weekday,7577.43,0.89
Austria,2024-02-28,7603.73,6.24,24,Wednesday,0,,ordinary weekday,7608.47,-0.06
Austria,2024-02-29,7404.65,7.38,24,Thursday,0,,ordinary weekday,7680.76,-3.59
Austria,2024-03-01,7215.27,6.57,24,Friday,0,,ordinary weekday,6953.81,3.76
Austria,2024-03-02,6130.49,6.35,24,Saturday,0,,weekend,,
Austria,2024-03-03,5550.43,7.49,24,Sunday,0,,weekend,,
Austria,2024-03-04,7041.25,7.16,24,Monday,0,,ordinary weekday,6984.47,0.81
Austria,2024-03-05,7102.49,6.36,24,Tuesday,0,,ordinary weekday,7018.45,1.20
Austria,2024-03-06,7154.31,4.87,24,Wednesday,0,,ordinary weekday,6989.78,2.35
Austria,2024-03-07,7154.35,3.24,24,Thursday,0,,ordinary weekday,7085.57,0.97
Austria,2024-03-08,7191.73,2.82,24,Friday,0,,ordinary weekday,6953.81,3.42
Austria,2024-03-09,6131.34,4.95,24,Saturday,0,,weekend,,
Austria,2024-03-10,5632.28,7.66,24,Sunday,0,,weekend,,
Austria,2024-03-11,7106.78,6.80,24,Monday,0,,ordinary weekday,6984.47,1.75
Austria,2024-03-12,7264.05,5.85,24,Tuesday,0,,ordinary weekday,7018.45,3.50
Austria,2024-03-13,7192.35,6.66,24,Wednesday,0,,ordinary weekday,6989.78,2.90
Austria,2024-03-14,7233.27,7.37,24,Thursday,0,,ordinary weekday,7085.57,2.08
Austria,2024-03-15,6941.94,8.41,24,Friday,0,,ordinary weekday,6953.81,-0.17
Austria,2024-03-16,5779.67,8.90,24,Saturday,0,,weekend,,
Austria,2024-03-17,5396.11,7.44,24,Sunday,0,,weekend,,
Austria,2024-03-18,6988.23,6.07,24,Monday,0,,ordinary weekday,6984.47,0.05
Austria,2024-03-19,6862.95,4.37,24,Tuesday,0,,ordinary weekday,7018.45,-2.22
Austria,2024-03-20,6787.32,6.28,24,Wednesday,0,,ordinary weekday,6989.78,-2.90
Austria,2024-03-21,7094.12,7.70,24,Thursday,0,,ordinary weekday,7085.57,0.12
Austria,2024-03-22,6837.29,10.00,24,Friday,0,,ordinary weekday,6953.81,-1.68
Austria,2024-03-23,5967.20,7.87,24,Saturday,0,,weekend,,
Austria,2024-03-24,5658.16,3.76,24,Sunday,0,,weekend,,
Austria,2024-03-25,6801.61,4.46,24,Monday,0,,ordinary weekday,6984.47,-2.62
Austria,2024-03-26,6844.29,6.55,24,Tuesday,0,,ordinary weekday,7018.45,-2.48
Austria,2024-03-27,6825.12,9.25,24,Wednesday,0,,ordinary weekday,6989.78,-2.36
Austria,2024-03-28,6860.51,7.91,24,Thursday,0,,ordinary weekday,7085.57,-3.18
Austria,2024-03-29,6582.84,9.53,24,Friday,0,,ordinary weekday,6953.81,-5.33
Austria,2024-03-30,5710.97,12.53,24,Saturday,0,,weekend,,
Austria,2024-03-31,5175.10,12.46,23,Sunday,0,,weekend,,
Austria,2024-04-01,5389.35,11.88,24,Monday,1,Easter Monday,weekday public holiday,6496.36,-17.04
Austria,2024-04-02,6676.31,8.63,24,Tuesday,0,,ordinary weekday,6773.91,-1.44
Austria,2024-04-03,6883.73,8.70,24,Wednesday,0,,ordinary weekday,6997.79,-1.63
Austria,2024-04-04,6780.90,11.00,24,Thursday,0,,ordinary weekday,6782.39,-0.02
Austria,2024-04-05,6444.60,13.10,24,Friday,0,,ordinary weekday,6485.62,-0.63
Austria,2024-04-06,5419.15,15.70,24,Saturday,0,,weekend,,
Austria,2024-04-07,5011.04,16.25,24,Sunday,0,,weekend,,
Austria,2024-04-08,6378.12,16.97,24,Monday,0,,ordinary weekday,6496.36,-1.82
Austria,2024-04-09,6531.44,15.48,24,Tuesday,0,,ordinary weekday,6773.91,-3.58
Austria,2024-04-10,6926.42,8.52,24,Wednesday,0,,ordinary weekday,6997.79,-1.02
Austria,2024-04-11,6460.99,10.73,24,Thursday,0,,ordinary weekday,6782.39,-4.74
Austria,2024-04-12,6193.20,12.67,24,Friday,0,,ordinary weekday,6485.62,-4.51
Austria,2024-04-13,5233.02,14.99,24,Saturday,0,,weekend,,
Austria,2024-04-14,4827.58,16.75,24,Sunday,0,,weekend,,
